DATE;LAI;CAB;CAR;ANT;CBROWN;CW;CM;LEAF_ANGLE;FG;RHO_VIS;RHO_NIR
2015-01-28;1.9003152668134724;56.951229149685965;12.182942340634535;5.353723012127006;1.2437052769651469;0.04031128601982624;0.02337009579768506;52.80724615914011;0.9646194473614922;0.03679744390041883;0.2558208525768015
2015-01-29;1.889037019358768;57.21725153085739;12.189244185378556;5.370695893576673;1.2301048688832525;0.03975932880548411;0.02340428370549789;52.561755822816366;0.9643623809770995;0.037154417418412834;0.2564399343047411
2015-01-30;1.877739811293894;57.4828929331725;12.195810798254708;5.387546735675638;1.2164915017496984;0.03920740155289598;0.0234383087578374;52.316434778061215;0.9641088526479707;0.03751142606992;0.25706038189219155
2015-01-31;1.866391216070704;57.7474741040271;12.203113369284463;5.404068416123029;1.2028440071305628;0.038655541388706256;0.023471890900528508;52.071604194781024;0.9638648513789723;0.03786852279557994;0.25768452542395914
2015-02-01;1.8549508377713295;58.01010026027547;12.211771137659014;5.420005698272273;1.189137758174964;0.03810376980458997;0.02350467855375152;51.82771969105999;0.9636377296651069;0.03822576101325858;0.2583152574393448
2015-02-02;1.8433758128151492;58.26974393745992;12.222492945423863;5.435092232651723;1.175349423993113;0.03755206985068415;0.023536294329390205;51.585353853954054;0.96343511507934;0.03858317727934073;0.2589556307917486
2015-02-03;1.8316263208440686;58.52532803454161;12.236018655643655;5.449087616925129;1.1614617299097987;0.03700036332016128;0.02356638082782885;51.34517866567682;0.9632638201724723;0.038940773935873356;0.25960845584942593
2015-02-04;1.8196711090724622;58.775809156879404;12.253060364163074;5.461814540926873;1.1474682259263946;0.036448487926639614;0.023594646551937024;51.10794777791882;0.9631287499222976;0.03929850173990405;0.26027589673210993
2015-02-05;1.8074930340838193;59.02026136516677;12.274243330977509;5.473196040812214;1.1333780651188579;0.03589617448225122;0.02362091197398213;50.87447856710194;0.9630318060507947;0.03965624247478041;0.26095906630246335
2015-02-06;1.7950946241993697;59.257960434666046;12.300046560003866;5.483292880053575;1.119220792616716;0.03534302409259631;0.023645155784619322;50.64563389520375;0.9629707877188525;0.040013791548334746;0.2616576196959483
2015-02-07;1.7825036641330294;59.48846871733424;12.330742964725577;5.492341064979228;1.1050511442477382;0.03478848539550268;0.0236675613419117;50.42230349441416;0.9629382884083573;0.04037084058977566;0.2623693462778269
2015-02-08;1.7697685612102347;59.71158402268681;12.3664273271613;5.500714712316241;1.0909436730297821;0.034231919145068075;0.0236884733338721;50.20538012455677;0.9629228148363257;0.04072699557134746;0.263090535794362
2015-02-09;1.7569537308417924;59.92728921774013;12.407043767516054;5.508889021598864;1.0769873769002254;0.03367266293453337;0.02370835462483024;49.995735179083134;0.9629099030171355;0.0410817949799928;0.26381634320669967
2015-02-10;1.7441349964120174;60.13570256625186;12.452412715036587;5.517403315030668;1.0632803202276846;0.03311009612191108;0.023727743251156425;49.79419365036397;0.9628832326221831;0.041434728078421294;0.2645411525784579
2015-02-11;1.731394997139612;60.3370288089721;12.502257385658945;5.526824097280485;1.0499242402062234;0.03254370502460977;0.023747209520055327;49.60150836713783;0.962825741083364;0.04178525330173539;0.26525894050152554
2015-02-12;1.7188185963289548;60.531510973079364;12.556229784405334;5.537708081279944;1.0370191283256167;0.031973148445118844;0.02376731315762623;49.41833342161816;0.9627207390724128;0.0421328168406873;0.26596363962166586
2015-02-13;1.7064882817478702;60.71938289032701;12.613936260208655;5.550565123372115;1.0246577767439475;0.03139832357912165;0.023788560449159005;49.24519671097579;0.9625530290623566;0.042476871465723445;0.2666495028662642
2015-02-14;1.6944795496455556;60.90082239959772;12.674962647964254;5.565821012139983;1.0129202795633925;0.030819432340156907;0.023811361315693263;49.0824715277877;0.9623100286400156;0.04281689564719734;0.2673114689809567
2015-02-15;1.6828562641618845;61.075905210482496;12.738899037173933;5.583780059929115;1.0018684797299755;0.03023704811110872;0.02383598627621206;48.930347146662236;0.9619829000893041;0.04315241302647384;0.267945529949846
2015-02-16;1.6716717651205335;61.244607939455506;12.805342060405595;5.604634306354189;0.9915476884303405;0.029652085442987544;0.023862576378141265;48.78885202338919;0.9615662562269984;0.04348298840842073;0.2685486524852501
2015-02-17;1.660969937277449;61.40681178171881;12.873896890752722;5.628472451489615;0.9819883359187891;0.029065770103010088;0.023891152945439517;48.65787593400966;0.9610578746513169;0.04380822420458057;0.2691187023079656
2015-02-18;1.65078623569067;61.562306821055266;12.944178988630458;5.6552884995403;0.9732075492434648;0.028479609380523165;0.023921627130174046;48.537191050960104;0.9604584209420315;0.04412775737054219;0.26965437152137417
2015-02-19;1.6411486628230318;61.71079698957014;13.015815637390984;5.684990104122542;0.9652106538286586;0.02789536252819473;0.023953809265449957;48.42647196731306;0.959771181034352;0.044441256877270824;0.2701551092928208
2015-02-20;1.6320786938322418;61.85190569831296;13.088447306212132;5.717406615754625;0.9579925972005309;0.027315011187743186;0.023987418028577782;48.325314691897205;0.9590018027000223;0.04474842175270123;0.2706210559730525
2015-02-21;1.6235921472480834;61.98518216838657;13.161728877530928;5.752296840791771;0.9515392943237064;0.026740729624279595;0.024022089433445967;48.23325464783746;0.9581580458070351;0.04504897972669678;0.27105298070880124
2015-02-22;1.6156999988892349;62.11010850020195;13.235330774975102;5.7893565288703766;0.9458288950539927;0.0261748545710988;0.02405738568023057;48.14978371491426;0.957249540793193;0.045342686509471625;0.27145222253447626
2015-02-23;1.608409137437846;62.226107525956984;13.308940026304352;5.828225612980916;0.9408329751157224;0.02561985446749283;0.024092803898840776;48.074366362199655;0.9562875545775231;0.04562932573070303;0.2718206348660508
2015-02-24;1.6017230605742927;62.33255149712909;13.38226129431902;5.868495232594536;0.9365176527887342;0.025078297855913232;0.024127784829880226;48.006454921782435;0.955284762946504;0.04590870956376285;0.27216053326323963
2015-02-25;1.5956425109832402;62.42877166469847;13.455017907033357;5.909714575850056;0.9328446341474215;0.024552820691638468;0.024161721493411194;47.9455040571351;0.9542550282884124;0.0461806800567051;0.2724746462746262
2015-02-26;1.5901660518812484;62.51406881487685;13.526952916647124;5.95139758168741;0.9297721902400191;0.02404609230809211;0.024193967901447497;47.890984480889706;0.9532131814082124;0.04644511118879244;0.27276606913418316
2015-02-27;1.5852905819916487;62.58772482721644;13.597830214982743;5.993029547008725;0.9272560700375223;0.023560779774216292;0.02422384787487414;47.842395976556034;0.9521748060367465;0.04670191166835655;0.27303822003633144
2015-02-28;1.5810117901103709;62.64901532502073;13.667435731082717;6.034073687473136;0.9252503533251315;0.023099510376967097;0.024250664029392518;47.79927977711095;0.9511560245511489;0.046951028484594655;0.27329479868001416
2015-03-01;1.577324549572852;62.69722348986909;13.735578734578219;6.073977703395666;0.9237082479613273;0.022664831962224994;0.024273706998109094;47.761230350480595;0.9501732833481089;0.04719245122243134;0.27353974673996706
2015-03-02;1.5742232530531424;62.7316551126928;13.802093266235879;6.112180404428582;0.9225828360965959;0.022259170871391572;0.02429226496050597;47.727906637792096;0.9492431362577441;0.04742621714574662;0.273777209895214
2015-03-03;1.571702088207878;62.75165495308438;13.866839714755848;6.148118448255206;0.9218277740310191;0.02188478721888808;0.024305633548730027;47.699042784947956;0.9483820243534473;0.04765241705001192;0.2740115010206213
2015-03-04;1.5697552547258518;62.75662447626114;13.929706556417043;6.181233249415225;0.9213979504025182;0.021543727267921548;0.024313126202382702;47.67445840162912;0.9476060505023216;0.047871201880607485;0.2742470641269428
2015-03-05;1.5683771233644155;62.74604103320687;13.990612271530695;6.210978114595708;0.9212501073401118;0.021237772678507048;0.02431408504224718;47.654068374311954;0.9469307470120953;0.048082790107741656;0.27448843861806677
2015-03-06;1.5675623375527459;62.71947854384536;14.049507448854579;6.236825660246391;0.9213434290933348;0.02096838642311983;0.02430789233160902;47.63789225133837;0.9463708347642332;0.04828747584287758;0.2747402234210661
2015-03-07;1.567305858124899;62.67662973551051;14.106377086119902;6.258275567188567;0.9216401024635981;0.020736655191811313;0.024293982590958187;47.62606320855025;0.9459399722800106;0.04848563767482017;0.2750070405351089
2015-03-08;1.5676029517183114;62.61732997932104;14.16124309161201;6.2748627249559235;0.922105853119068;0.020543228140491643;0.024271855427846156;47.61883659353351;0.9456504932474639;0.04867774819605239;0.27529349753933885
2015-03-09;1.5684491233416593;62.54158275518719;14.214166988305031;6.286165815899255;0.9227104615743839;0.020388251873709868;0.024241089138445967;47.616598035154134;0.9455131311433651;0.04886438418146174;0.2756041485975239
2015-03-10;1.5698399935854186;62.44958676191212;14.265252818359764;6.291816385566098;0.9234282622626472;0.020271301597016102;0.024201355130854568;47.61987109285146;0.9455367297168507;0.049046237372197876;0.2759434534987159
2015-03-11;1.57177112092462;62.34176467204012;14.31465024183239;6.291508441487032;0.9242386287216308;0.02019130842424524;0.02415243321230777;47.62932440712571;0.9457279382613574;0.04922412580698385;0.2763157342785051
2015-03-12;1.5742377764101283;62.218744958290166;14.362544601443583;6.284995117958571;0.9251255580599687;0.020146644883697655;0.024094205306469885;47.64574315927098;0.9460913200611707;0.049398979192936454;0.2767251314889913
2015-03-13;1.5772346643342132;62.08134530259922;14.409147156188245;6.272085936677422;0.9260772461667702;0.02013520672860948;0.02402665008951453;47.66999991308255;0.9466294440769762;0.049571824672862266;0.2771755571711671
2015-03-14;1.5807555893433023;61.93055752492776;14.454685465251655;6.252644687912693;0.9270856552649458;0.020154491214659686;0.02394983855680408;47.70302476002039;0.9473429594140861;0.04974377289605847;0.2776706441156578
2015-03-15;1.5847930705274917;61.76753395005959;14.499393901106092;6.226587951263866;0.9281460749886559;0.0202016720549386;0.023863930522300267;47.745774680572524;0.9482306523164431;0.04991600428990431;0.27821369102061444
2015-03-16;1.5893379031063497;61.59357511321388;14.543504269032026;6.193884269625528;0.9292566777886602;0.020273671302652334;0.02376917204360638;47.79920202880904;0.949289485621493;0.050089755421178314;0.27880760318348075
2015-03-17;1.5943786684591001;61.41011868923689;14.587236509626623;6.154553984700886;0.9304180691366056;0.02036722844419177;0.02366589375665962;47.86422204442876;0.9505146207973001;0.050266305329058354;0.2794548283967635
2015-03-18;1.599901193419668;61.218729515319836;14.630789461119065;6.108669737209787;0.9316328327110055;0.020478967010360793;0.023554510095467864;47.941679297063146;0.9518994228656228;0.05044696170614793;0.28015728775727766
2015-03-19;1.6058879599784468;61.02109056347557;14.67433165949858;6.0563576297570645;0.9329050705043643;0.020605459031815147;0.023435519363827255;48.032312971313495;0.9534354486948009;0.05063304679962492;0.280916301144086
2015-03-20;1.612317466808106;60.81899470629019;14.717992156571396;5.997799045097131;0.9342399375930797;0.02074328767635885;0.02330950461757724;48.13672090806437;0.9551124193259553;0.050825882901743315;0.2817325071730245
2015-03-21;1.6191635443652388;60.61433710765248;14.761851339092994;5.933233107184582;0.9356431711599226;0.02088910841089506;0.02317713530756264;48.255322328154925;0.9569181771768108;0.051026777297463306;0.2826057774958248
2015-03-22;1.6263946257179829;60.409108059173825;14.805931736070507;5.86295976687251;0.9371206132535875;0.021039709029714648;0.02303916962499716;48.38831917862394;0.9588386291510398;0.05123700653698062;0.28353512537997216
2015-03-23;1.6339729757165673;60.20538607278233;14.850188806196568;5.7873434883461545;0.9386777267115971;0.02119206888357575;0.022896457482283326;48.535656059606545;0.9608576768688826;0.051457799902426354;0.284518608582135
2015-03-24;1.6418538816634807;60.005331030461946;14.894501703161708;5.706817506296777;0.9403191036623509;0.021343417630794906;0.022749944053469626;48.69697871168791;0.9629571354283557;0.05169032194108252;0.2855532266138372
2015-03-25;1.6499848092567733;59.81117718328531;14.938664023299443;5.6218886173893745;0.9420479660600397;0.021491293812414693;0.022600673789353702;48.871591069253896;0.965116642306886;0.05193565394218498;0.28663481259359913
2015-03-26;1.6583045282777658;59.62522578375216;14.98237454764867;5.533142462700732;0.9438656577932091;0.02163360352848203;0.0224497948127141;49.058410915264524;0.9673135582218616;0.0521947742408591;0.28775791998559586
2015-03-27;1.6667422132765937;59.449837128008404;15.025227999073758;5.441249250448163;0.9457711280447808;0.02176867946158303;0.02229856358922562;49.255924207057;0.9695228619863492;0.052468537241059064;0.2889157046415201
2015-03-28;1.675219409828778;59.28737190100105;15.066739668953137;5.3469584471995155;0.9477615900786892;0.02189522629583986;0.022148304119483642;49.462277152639835;0.9717174981537198;0.05275771584514525;0.29010022142807496
2015-03-29;1.6836519889951977;59.14013146535889;15.10637012957521;5.251093783788947;0.9498331712486674;0.02201226685928593;0.022000367166253167;49.675367217642425;0.9738687234234922;0.0530630424191916;0.29130271738674024
2015-03-30;1.691952097830907;59.01029685793026;15.143550080712401;5.154548500991778;0.9519815545078543;0.02211908911915094;0.021856089384542452;49.89293324829927;0.9759464545139347;0.053385248216732545;0.29251392222032563
2015-03-31;1.700030114355692;58.899866263841695;15.177705384316125;5.058280752585385;0.9542026118064891;0.022215194127773008;0.021716752219425012;50.11264492072223;0.9779196203757571;0.053725101187712954;0.2937243369816067
2015-04-01;1.7077966157716582;58.81059074997367;15.208282344262702;4.963309076472007;0.9564930298093969;0.022300244990341174;0.021583540437944453;50.33219174257616;0.9797565217552188;0.05408344209951568;0.2949245218910732
2015-04-02;1.7151643688900513;58.743908058035096;15.234773288564037;4.87070783804813;0.9588509283460681;0.022374016904363015;0.021457500166957664;50.54937184019042;0.9814252012137618;0.054461218893271754;0.29610538423368493
2015-04-03;1.7220503517095895;58.70087428212977;15.25674250941266;4.781602543966639;0.9612764719246699;0.02243634830454687;0.02133949631843963;50.762180762155495;0.9828938267740908;0.054859519191376556;0.2972584672786123
2015-04-04;1.7283778148696227;58.68209328704064;15.273852611828344;4.697164918855203;0.9637724744980035;0.022487093135578902;0.021230169297637214;50.96890051959198;0.9841310923884462;0.05527960086141777;0.29837624113123423
2015-04-05;1.7340758031616104;58.687761949428804;15.285855776057483;4.618605530886056;0.9663441534195619;0.02252611424039581;0.021129957629296627;51.168079879130985;0.9851061542979451;0.055722864129146205;0.29945205642636274
2015-04-06;1.7390787328925639;58.71771297375432;15.29258550588434;4.547165950578878;0.9689988763536884;0.022553277907114398;0.021039119716208098;51.35851526481096;0.985788590527915;0.056190821513309404;0.30048010155238675
2015-04-07;1.743326032195976;58.77145526323132;15.293948887636086;4.48411032177998;0.9717459006180996;0.022568449588333775;0.020957754686215312;51.53923241401443;0.9861483866036;0.0566850654423255;0.3014553640712716
2015-04-08;1.7467618508486062;58.848211862547025;15.289919376531303;4.430716220660698;0.9745961042220083;0.02257149080618141;0.020885822301849342;51.70946890780194;0.9861559505284336;0.057207233401545425;0.3023735969155758
2015-04-09;1.7493348456503113;58.946955521454115;15.280530119663284;4.388264676320659;0.9775617076741117;0.02256225725655769;0.020823161922674246;51.868657673069855;0.9857821600263278;0.057758970451860646;0.3032312898637283
2015-04-10;1.7509980469519386;59.0664419569322;15.26586781827263;4.358029225238269;0.9806559854726485;0.02254059812642686;0.020769510524368148;52.01641153277354;0.9849984450071778;0.0583418889559079;0.3040256467182733
2015-04-11;1.751708811465603;59.20524091664331;15.246067125994399;4.341263871465516;0.9838929660554689;0.022506356638584663;0.020724519790603732;52.152508860923405;0.9837769081678074;0.058957525347364766;0.3047545685381045
2015-04-12;1.7514288660543185;59.36176516810973;15.22130557440974;4.339189825213462;0.9872871188826698;0.022459371838984055;0.020687772304030697;52.276880381071656;0.9820904865853685;0.05960729378209989;0.3054166432043089
2015-04-13;1.750124446765305;59.534297556639366;15.191799012436586;4.352980894427991;0.990853027248953;0.022399481642296683;0.020658796871191733;52.389597130452;0.9799131570929207;0.06029243651753449;0.30601114152951386
2015-04-14;1.7477665369342885;59.72101629072197;15.157797541806298;4.383747407234812;0.9946050453787582;0.022326527151805546;0.020637083023113803;52.490859596700325;0.9772201881434863;0.0610139708787995;0.3065380200519497
2015-04-15;1.7443312077371897;59.92001862661172;15.119581927041333;4.432518547872917;0.9985569383458424;0.022240358269837373;0.020622094738694027;52.58098802005234;0.9739884407648961;0.06177263268746269;0.3069979305871463
2015-04-16;1.7398000640908653;60.12934313427519;15.077460454923795;4.500222995083677;1.0027215033818822;0.022140840614624378;0.020613283441927113;52.66041384096959;0.9701967210785811;0.0625688160510932;0.3073922365416104
2015-04-17;1.7341607982957876;60.34699073497903;15.031766215378388;4.5876677600371485;1.0071101711975938;0.022027863758605135;0.020610100326576387;52.7296722611697;0.9658261866962063;0.0634025094400812;0.30772303592330086
2015-04-18;1.7274078532601675;60.570944706660654;14.9828547729411;4.695515130927733;1.0117325860366446;0.021901350801602795;0.020612008063146094;52.789395874916885;0.9608608091135356;0.06427322801230224;0.3079931909125623
2015-04-19;1.7195431965362926;60.79918985698949;14.931102195504632;4.824257643538057;1.0165961633192864;0.021761269289923384;0.020618491943035548;52.84030931705256;0.9552878939857665;0.06517994218677896;0.3082063637837163
2015-04-20;1.710577205724791;61.02973106579125;14.876903404784125;4.974191011542261;1.0217056239112883;0.021607643489064212;0.02062907051360807;52.883224864506616;0.9490986608871853;0.06612100251482446;0.3083670588910917
2015-04-21;1.7005273707193107;61.26060523485741;14.820670523960029;5.145437169512153;1.0270632137441458;0.021440545424238774;0.020643295443601987;52.919026869806004;0.9422877426967079;0.06709420530439596;0.3084804996346449
2015-04-22;1.6894171060846086;61.489893008148854;14.762831469942329;5.337965196837833;1.0326688988469592;0.02126008727533057;0.020660750979072592;52.948656994372875;0.9348527466152202;0.0680968548098331;0.3085525106733569
2015-04-23;1.6772746718190574;61.71573045870358;14.703828749043746;5.551610110369307;1.038520535565388;0.02106641511907333;0.020681053034698086;52.9731001531768;0.9267938773514249;0.06912582220735003;0.30858940486406655
2015-04-24;1.6641322001601169;61.936320934183854;14.644118413270283;5.786089528871177;1.044614015971077;0.020859704007239625;0.020703847962025033;52.99337107657521;0.9181136227154791;0.07017760162585594;0.30859787434327474
2015-04-25;1.650024825606768;62.14994724745572;14.584169132978447;6.041018225788706;1.0509433886759239;0.020640154366230238;0.02072881103306178;53.01050139085031;0.9088165015999492;0.07124836354598647;0.3085848851206323
2015-04-26;1.6349899149456861;62.354984391866;14.524461340293959;6.3159205985633875;1.0575009554619739;0.02040798970055906;0.020755644674584708;53.02552711596962;0.8989088740993039;0.07233400591793283;0.30855757451490023
2015-04-27;1.6190663937677037;62.54991295293546;14.465486396424913;6.610241093020666;1.0642773443220883;0.020163455580190937;0.020784076485630115;53.03947647740737;0.8883988133160541;0.07343020338102091;0.30852315073577935
2015-04-28;1.602294165737883;62.73333337896885;14.407745734826165;6.923352630390087;1.0712615596812025;0.019906819889381956;0.02081385706792904;53.05335792842479;0.877296038217533;0.07453245499524515;0.30848879389787853
2015-04-29;1.5847136207266423;62.90398126252343;14.351749931078869;7.2545630925132665;1.0784410107353781;0.019638374312465224;0.02084475769652512;53.06814827998675;0.8656119067360025;0.07563613091729328;0.3084615577460002
2015-04-30;1.5663652278115623;63.060743772690856;14.298017649341764;7.603119927947565;1.0858015190082029;0.01935843702979368;0.02087656785551538;53.08478083746955;0.8533594681401913;0.07673651847115595;0.30844827137373165
2015-05-01;1.547289209110898;63.202677364633445;14.247074414316694;7.968212948177306;1.0933273063836237;0.019067356594671514;0.020909092661786324;53.10413344647858;0.8405535735424725;0.07782886807630564;0.30845544022996807
2015-05-02;1.5275252904018783;63.329026877657725;14.199451156861915;8.34897538918764;1.1010009650330577;0.018765516959456177;0.020942150197797067;53.12701635444542;0.8272110432367534;0.07890843950471237;0.30848914573045755
2015-05-03;1.5071125245015822;63.4392461161797;14.15568248070072;8.744483319419945;1.1088034108145908;0.018453343615975636;0.02097556877289764;53.15415980021975;0.8133508893819624;0.07997054894165422;0.3085549428238228
2015-05-04;1.4860891834378176;63.53301998909812;14.116304597132334;9.153753480785142;1.1167138218850512;0.018131310811865618;0.021009184131374408;53.1862012506314;0.7989945923491094;0.08101061732434563;0.30865775490391906
2015-05-05;1.4644927155047178;63.610288262195176;14.081852874284648;9.575739655128087;1.1247095644333684;0.017799949800277697;0.021042836624391516;53.223672210998615;0.7841664288307006;0.08202422042676476;0.3088017655130321
2015-05-06;1.4423597633758554;63.67127095507378;14.052858947287726;10.009327654468866;1.132766107617404;0.01745985807553344;0.021076368362254065;53.26698454583586;0.7688938495644704;0.0830071411485863;0.30899030634357827
2015-05-07;1.4197262395300427;63.71649538865473;14.029847335831207;10.45332903964276;1.1408569299676332;0.017111709541599268;0.021109620362957753;53.316416256610545;0.753207904243761;0.08395542445064222;0.3092257411199505
2015-05-08;1.3966274553255522;63.746824861231964;14.013331515942134;10.906473678757743;1.1489534197107643;0.016756265553632684;0.021142429712814083;53.37209667536244;0.7371437108694794;0.08486543535862065;0.30950934502734345
2015-05-09;1.3730983001315076;63.76348890035375;14.003809393531254;11.367401264313367;1.15702477166544;0.016394386765209403;0.021174626755049265;53.4339910463854;0.720740966438657;0.08573392043050686;0.3098411794511831
2015-05-10;1.3491734669853117;63.768115004199984;14.001758128360128;11.83465191599428;1.1650378835712023;0.016027045705095867;0.021206032322668242;53.50188448303828;0.7040444954578177;0.08655807305126346;0.31021996189964407
2015-05-11;1.3248877212871732;63.76276174950286;14.007628258638514;12.306656005169092;1.172957254931234;0.015655339997501835;0.021236455032549423;53.57536530316071;0.6871048323114484;0.08733560288009436;0.3106429311031147
2015-05-12;1.300276209062429;63.749953103260935;14.021837078536;12.781723347082615;1.1807448916791055;0.015280506128560115;0.021265688658686912;53.65380776458223;0.6699788330031266;0.08806480973095365;0.3111057074188596
